Date,TimeStep,SPEI_Akron,SPEI_Ftc,SPEI_Greeley,SPEI_Leroy,SPEI_avg,SPEI_min,SPEI_max,location,year,month,SPEI_Hayden,SPEI_Montrose2,SPEI_Rangely,SPEI_Walden,SPEI_CheyenneWells,SPEI_Flagler,SPEI_Lamar,SPEI_RockyFord2,SPEI_Trinidad,SPEI_Walsh,SPEI_FtLewis,SPEI_MesaVerde,SPEI_Vallecito,SPEI_AlamosaSLV,SPEI_SandDunes,SPEI_LakeGeorge
2020-01-01,6,NA,NA,NA,NA,0.8018620000000001,0.48914,1.114584,EC,2020,1,NA,NA,NA,NA,0.48914,1.114584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,-2.3095715,-2.611221,-2.007922,EC,2020,1,NA,NA,NA,NA,-2.007922,-2.611221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,0.3967725,-0.600352,1.393897,EC,2020,1,NA,NA,NA,NA,1.393897,-0.600352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,0.257668,-0.071848,0.587184,EC,2020,1,NA,NA,NA,NA,0.587184,-0.071848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,1.6070280000000001,1.015149,2.198907,EC,2020,1,NA,NA,NA,NA,1.015149,2.198907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,-0.7551680000000001,-0.792658,-0.717678,EC,2020,1,NA,NA,NA,NA,-0.792658,-0.717678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,1.3766180000000001,1.27283,1.4804060000000001,EC,2020,1,NA,NA,NA,NA,1.27283,1.4804060000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,0.9001600000000001,0.824912,0.975408,EC,2020,1,NA,NA,NA,NA,0.975408,0.824912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,0.035660499999999984,-0.607257,0.678578,EC,2020,1,NA,NA,NA,NA,-0.607257,0.678578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,-1.1136995,-2.071964,-0.155435,EC,2020,1,NA,NA,NA,NA,-0.155435,-2.071964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,-1.4809355000000002,-1.70042,-1.261451,EC,2020,1,NA,NA,NA,NA,-1.70042,-1.261451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,0.984753,0.820769,1.148737,EC,2020,1,NA,NA,NA,NA,0.820769,1.148737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,0.3258025,0.048592,0.603013,EC,2020,1,NA,NA,NA,NA,0.603013,0.048592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,-1.1812335,-1.403253,-0.959214,EC,2020,1,NA,NA,NA,NA,-1.403253,-0.959214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,6,NA,NA,NA,NA,-1.2889625,-1.618691,-0.959234,EC,2020,1,NA,NA,NA,NA,-0.959234,-1.618691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-1.3312089999999999,-1.378568,-1.28385,EC,2020,2,NA,NA,NA,NA,-1.28385,-1.378568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,0.375982,-0.038049,0.790013,EC,2020,2,NA,NA,NA,NA,-0.038049,0.790013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-0.7272890000000001,-1.043468,-0.41111,EC,2020,2,NA,NA,NA,NA,-1.043468,-0.41111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,0.520947,0.415984,0.62591,EC,2020,2,NA,NA,NA,NA,0.62591,0.415984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-1.775001,-1.849904,-1.700098,EC,2020,2,NA,NA,NA,NA,-1.700098,-1.849904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,0.34701600000000005,-0.75422,1.448252,EC,2020,2,NA,NA,NA,NA,1.448252,-0.75422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-0.4369875,-0.446747,-0.427228,EC,2020,2,NA,NA,NA,NA,-0.446747,-0.427228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,1.985734,1.36125,2.610218,EC,2020,2,NA,NA,NA,NA,1.36125,2.610218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-1.112771,-1.334841,-0.890701,EC,2020,2,NA,NA,NA,NA,-1.334841,-0.890701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,0.5928195,0.400116,0.785523,EC,2020,2,NA,NA,NA,NA,0.785523,0.400116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,0.8782805,0.643699,1.112862,EC,2020,2,NA,NA,NA,NA,1.112862,0.643699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-1.640646,-1.773962,-1.50733,EC,2020,2,NA,NA,NA,NA,-1.50733,-1.773962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-0.09700349999999999,-0.372615,0.178608,EC,2020,2,NA,NA,NA,NA,0.178608,-0.372615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-0.8113865,-1.295974,-0.326799,EC,2020,2,NA,NA,NA,NA,-1.295974,-0.326799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,1.2584825,0.873383,1.643582,EC,2020,2,NA,NA,NA,NA,0.873383,1.643582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,0.100798,-0.073476,0.275072,EC,2020,2,NA,NA,NA,NA,0.275072,-0.073476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-1.3946625,-1.514268,-1.275057,EC,2020,2,NA,NA,NA,NA,-1.275057,-1.514268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-01,6,NA,NA,NA,NA,-1.4546445000000001,-1.999305,-0.909984,EC,2020,2,NA,NA,NA,NA,-0.909984,-1.999305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-1.234162,-1.322196,-1.146128,EC,2020,3,NA,NA,NA,NA,-1.322196,-1.146128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,0.837634,0.468025,1.207243,EC,2020,3,NA,NA,NA,NA,0.468025,1.207243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-0.9122855,-1.335051,-0.48952,EC,2020,3,NA,NA,NA,NA,-1.335051,-0.48952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,0.6984874999999999,0.617684,0.779291,EC,2020,3,NA,NA,NA,NA,0.779291,0.617684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-2.271213,-2.587056,-1.95537,EC,2020,3,NA,NA,NA,NA,-1.95537,-2.587056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-0.359695,-0.864128,0.144738,EC,2020,3,NA,NA,NA,NA,0.144738,-0.864128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,0.3414755,0.340809,0.342142,EC,2020,3,NA,NA,NA,NA,0.340809,0.342142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,1.198143,1.095817,1.300469,EC,2020,3,NA,NA,NA,NA,1.095817,1.300469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-0.8444214999999999,-1.241474,-0.447369,EC,2020,3,NA,NA,NA,NA,-1.241474,-0.447369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,0.0814995,-0.593035,0.756034,EC,2020,3,NA,NA,NA,NA,0.756034,-0.593035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,1.0359825,0.696305,1.37566,EC,2020,3,NA,NA,NA,NA,1.37566,0.696305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-1.0500895,-1.061938,-1.038241,EC,2020,3,NA,NA,NA,NA,-1.061938,-1.038241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-0.678257,-0.690653,-0.665861,EC,2020,3,NA,NA,NA,NA,-0.665861,-0.690653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-0.46301349999999997,-0.469684,-0.456343,EC,2020,3,NA,NA,NA,NA,-0.469684,-0.456343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-0.2890085,-0.648502,0.070485,EC,2020,3,NA,NA,NA,NA,-0.648502,0.070485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-0.183641,-0.33048,-0.036802,EC,2020,3,NA,NA,NA,NA,-0.036802,-0.33048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-0.9977445,-1.337131,-0.658358,EC,2020,3,NA,NA,NA,NA,-0.658358,-1.337131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,6,NA,NA,NA,NA,-1.4000805,-1.824968,-0.975193,EC,2020,3,NA,NA,NA,NA,-1.824968,-0.975193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.7474890000000001,-0.755138,-0.73984,EC,2020,4,NA,NA,NA,NA,-0.73984,-0.755138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,0.02857599999999999,-0.573997,0.631149,EC,2020,4,NA,NA,NA,NA,-0.573997,0.631149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-1.3014445,-1.666972,-0.935917,EC,2020,4,NA,NA,NA,NA,-1.666972,-0.935917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,0.013978999999999998,-0.018277,0.046235,EC,2020,4,NA,NA,NA,NA,-0.018277,0.046235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.6562775,-1.077947,-0.234608,EC,2020,4,NA,NA,NA,NA,-0.234608,-1.077947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,0.12311649999999999,0.043865,0.202368,EC,2020,4,NA,NA,NA,NA,0.043865,0.202368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-2.1655985,-2.621398,-1.709799,EC,2020,4,NA,NA,NA,NA,-1.709799,-2.621398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,0.9946495,0.675622,1.313677,EC,2020,4,NA,NA,NA,NA,0.675622,1.313677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.5974465,-0.998866,-0.196027,EC,2020,4,NA,NA,NA,NA,-0.998866,-0.196027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.4906295,-0.612854,-0.368405,EC,2020,4,NA,NA,NA,NA,-0.368405,-0.612854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.31509050000000005,-0.871137,0.240956,EC,2020,4,NA,NA,NA,NA,0.240956,-0.871137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.018994499999999997,-0.437374,0.399385,EC,2020,4,NA,NA,NA,NA,-0.437374,0.399385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.20122999999999996,-1.046682,0.644222,EC,2020,4,NA,NA,NA,NA,0.644222,-1.046682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.402813,-0.465759,-0.339867,EC,2020,4,NA,NA,NA,NA,-0.465759,-0.339867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.4309885,-0.930535,0.068558,EC,2020,4,NA,NA,NA,NA,-0.930535,0.068558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,0.32053,0.165279,0.475781,EC,2020,4,NA,NA,NA,NA,0.165279,0.475781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.2041525,-0.829928,0.421623,EC,2020,4,NA,NA,NA,NA,0.421623,-0.829928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-01,6,NA,NA,NA,NA,-0.053795499999999996,-0.23871,0.131119,EC,2020,4,NA,NA,NA,NA,-0.23871,0.131119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,0.02788650000000001,-0.23528,0.291053,EC,2020,5,NA,NA,NA,NA,-0.23528,0.291053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,0.39516,-0.013991,0.804311,EC,2020,5,NA,NA,NA,NA,-0.013991,0.804311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-1.508528,-1.553321,-1.463735,EC,2020,5,NA,NA,NA,NA,-1.553321,-1.463735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-0.0703315,-0.290314,0.149651,EC,2020,5,NA,NA,NA,NA,0.149651,-0.290314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-1.2667285,-1.669613,-0.863844,EC,2020,5,NA,NA,NA,NA,-0.863844,-1.669613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-0.9683685,-0.987996,-0.948741,EC,2020,5,NA,NA,NA,NA,-0.948741,-0.987996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-1.831287,-1.904347,-1.758227,EC,2020,5,NA,NA,NA,NA,-1.904347,-1.758227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,1.1135065,1.088345,1.138668,EC,2020,5,NA,NA,NA,NA,1.138668,1.088345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-0.8031419999999999,-1.417447,-0.188837,EC,2020,5,NA,NA,NA,NA,-1.417447,-0.188837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-0.7608699999999999,-0.883397,-0.638343,EC,2020,5,NA,NA,NA,NA,-0.638343,-0.883397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-0.5094825,-1.224734,0.205769,EC,2020,5,NA,NA,NA,NA,0.205769,-1.224734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,0.4487995,-0.300614,1.198213,EC,2020,5,NA,NA,NA,NA,-0.300614,1.198213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-1.0735645,-1.599861,-0.547268,EC,2020,5,NA,NA,NA,NA,-0.547268,-1.599861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-0.3140995,-0.428172,-0.200027,EC,2020,5,NA,NA,NA,NA,-0.428172,-0.200027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,-1.0492875000000002,-1.273454,-0.825121,EC,2020,5,NA,NA,NA,NA,-1.273454,-0.825121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,1.77697,1.543493,2.010447,EC,2020,5,NA,NA,NA,NA,1.543493,2.010447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,0.35632050000000004,0.013499,0.699142,EC,2020,5,NA,NA,NA,NA,0.013499,0.699142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-01,6,NA,NA,NA,NA,1.199956,0.97957,1.420342,EC,2020,5,NA,NA,NA,NA,1.420342,0.97957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-0.03161000000000003,-0.633739,0.570519,EC,2020,6,NA,NA,NA,NA,-0.633739,0.570519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,0.293598,-0.05711,0.644306,EC,2020,6,NA,NA,NA,NA,-0.05711,0.644306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-1.3225669999999998,-1.322587,-1.322547,EC,2020,6,NA,NA,NA,NA,-1.322547,-1.322587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,1.0072475,0.694185,1.32031,EC,2020,6,NA,NA,NA,NA,1.32031,0.694185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-0.33355999999999997,-1.149959,0.482839,EC,2020,6,NA,NA,NA,NA,0.482839,-1.149959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-0.2405165,-0.499613,0.01858,EC,2020,6,NA,NA,NA,NA,0.01858,-0.499613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-1.6921025,-1.916271,-1.467934,EC,2020,6,NA,NA,NA,NA,-1.916271,-1.467934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,0.232687,0.05045,0.414924,EC,2020,6,NA,NA,NA,NA,0.414924,0.05045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-1.30442,-1.77901,-0.82983,EC,2020,6,NA,NA,NA,NA,-1.77901,-0.82983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,0.05999650000000001,-0.415971,0.535964,EC,2020,6,NA,NA,NA,NA,-0.415971,0.535964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-1.142797,-1.563016,-0.722578,EC,2020,6,NA,NA,NA,NA,-0.722578,-1.563016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,0.20467200000000002,-0.533913,0.943257,EC,2020,6,NA,NA,NA,NA,-0.533913,0.943257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-1.984858,-2.444296,-1.52542,EC,2020,6,NA,NA,NA,NA,-1.52542,-2.444296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-0.7586695,-0.783896,-0.733443,EC,2020,6,NA,NA,NA,NA,-0.733443,-0.783896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-0.5911004999999999,-1.049319,-0.132882,EC,2020,6,NA,NA,NA,NA,-1.049319,-0.132882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,1.4411185,1.041821,1.840416,EC,2020,6,NA,NA,NA,NA,1.041821,1.840416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,-0.07713000000000003,-0.542861,0.388601,EC,2020,6,NA,NA,NA,NA,-0.542861,0.388601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,6,NA,NA,NA,NA,0.59606,0.252363,0.939757,EC,2020,6,NA,NA,NA,NA,0.939757,0.252363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-0.04359799999999997,-0.673758,0.586562,EC,2020,7,NA,NA,NA,NA,-0.673758,0.586562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,0.501617,0.055112,0.948122,EC,2020,7,NA,NA,NA,NA,0.055112,0.948122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-1.7385375,-1.796351,-1.680724,EC,2020,7,NA,NA,NA,NA,-1.680724,-1.796351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,0.029642999999999975,-0.38346,0.442746,EC,2020,7,NA,NA,NA,NA,0.442746,-0.38346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,0.361764,-0.517279,1.240807,EC,2020,7,NA,NA,NA,NA,1.240807,-0.517279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-0.6462935,-1.252696,-0.039891,EC,2020,7,NA,NA,NA,NA,-0.039891,-1.252696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-1.082019,-1.553174,-0.610864,EC,2020,7,NA,NA,NA,NA,-0.610864,-1.553174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,0.1930675,0.182708,0.203427,EC,2020,7,NA,NA,NA,NA,0.182708,0.203427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-0.974165,-1.024772,-0.923558,EC,2020,7,NA,NA,NA,NA,-1.024772,-0.923558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,1.0783965,1.02983,1.126963,EC,2020,7,NA,NA,NA,NA,1.02983,1.126963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-0.5303175,-0.553628,-0.507007,EC,2020,7,NA,NA,NA,NA,-0.507007,-0.553628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-0.037866500000000025,-0.713447,0.637714,EC,2020,7,NA,NA,NA,NA,-0.713447,0.637714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-2.1786515,-2.503971,-1.853332,EC,2020,7,NA,NA,NA,NA,-1.853332,-2.503971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-0.714464,-0.807595,-0.621333,EC,2020,7,NA,NA,NA,NA,-0.807595,-0.621333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-0.806738,-0.898114,-0.715362,EC,2020,7,NA,NA,NA,NA,-0.898114,-0.715362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,1.5213675000000002,1.34007,1.702665,EC,2020,7,NA,NA,NA,NA,1.34007,1.702665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,-0.5219425,-0.867561,-0.176324,EC,2020,7,NA,NA,NA,NA,-0.867561,-0.176324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6,NA,NA,NA,NA,0.9599225,0.378347,1.541498,EC,2020,7,NA,NA,NA,NA,1.541498,0.378347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,-0.4492355,-1.038567,0.140096,EC,2020,8,NA,NA,NA,NA,-1.038567,0.140096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,-0.0248815,-0.373899,0.324136,EC,2020,8,NA,NA,NA,NA,-0.373899,0.324136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,-1.2984025,-1.460454,-1.1363509999999999,EC,2020,8,NA,NA,NA,NA,-1.460454,-1.1363509999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,-0.5761065,-0.966637,-0.185576,EC,2020,8,NA,NA,NA,NA,-0.185576,-0.966637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,0.3029865,-0.64197,1.247943,EC,2020,8,NA,NA,NA,NA,1.247943,-0.64197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,-0.20292500000000002,-0.975944,0.570094,EC,2020,8,NA,NA,NA,NA,0.570094,-0.975944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,-0.998176,-1.496434,-0.499918,EC,2020,8,NA,NA,NA,NA,-0.499918,-1.496434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,0.18206250000000002,0.082707,0.281418,EC,2020,8,NA,NA,NA,NA,0.082707,0.281418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,-0.176131,-0.26977,-0.082492,EC,2020,8,NA,NA,NA,NA,-0.26977,-0.082492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,1.181149,1.021407,1.340891,EC,2020,8,NA,NA,NA,NA,1.021407,1.340891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,0.3373255,-0.177185,0.851836,EC,2020,8,NA,NA,NA,NA,-0.177185,0.851836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,-0.46645400000000004,-0.810103,-0.122805,EC,2020,8,NA,NA,NA,NA,-0.810103,-0.122805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,6,NA,NA,NA,NA,-2.558944,-3.116304,-2.001584,EC,2020,8,NA,NA,NA,NA,-2.001584,-3.116304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
